path	emotion	split	dataset	augmentation	language
../Datasets/custom_db/tess/train/neutral_2495.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/sad_494.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1135.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_888.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1629.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1532.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_153.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1459.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1961.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/sad_504.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1577.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_969.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2425.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/sad_586.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_889.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1288.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1807.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1235.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2453.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2430.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_97.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/fear_287.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_169.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1750.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2546.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2213.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2069.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1526.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2666.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2192.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_662.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2224.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2009.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_782.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_876.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1195.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/sad_411.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2513.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2672.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2086.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/fear_202.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2083.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1743.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_62.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/sad_475.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1830.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1640.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1064.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1749.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2637.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2446.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1289.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/sad_450.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_196.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2669.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_699.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_760.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/sad_454.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1495.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_789.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2443.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2291.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_755.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2592.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1121.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2251.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1877.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/fear_351.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2606.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2557.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2675.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1886.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1396.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2252.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1116.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2397.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/fear_383.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_630.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2757.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2120.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/fear_224.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1810.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1839.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1256.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2761.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1643.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_885.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2729.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2388.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1120.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1647.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1698.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2309.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/sad_490.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1240.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/sad_564.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1564.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1770.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1704.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1719.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_221.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_818.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1997.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_636.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_190.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/fear_201.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2012.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2023.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/sad_444.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1620.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2179.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/fear_217.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2471.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1239.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1210.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_967.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1149.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_244.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2686.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/fear_232.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2523.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2199.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_735.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_984.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_892.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2343.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_774.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1291.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_985.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1072.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/sad_462.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2007.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1751.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/sad_471.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_763.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_154.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1918.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2439.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/sad_511.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_890.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1160.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2178.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/sad_492.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1441.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2645.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2399.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_962.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/sad_584.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2016.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2647.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1050.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2067.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1478.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1351.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1798.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/sad_576.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2775.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_993.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/sad_552.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_974.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2135.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/sad_447.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/sad_556.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1666.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2095.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1756.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/sad_514.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1963.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1415.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/fear_243.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2414.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2499.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_131.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/fear_216.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2787.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1972.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2508.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1230.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_634.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1779.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_631.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2631.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/fear_222.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_841.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/sad_461.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_100.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2048.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2714.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/sad_402.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1700.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1484.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1085.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1954.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2566.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/fear_207.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_612.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1504.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/fear_315.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1684.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1029.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1033.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_256.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1674.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_338.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_181.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1188.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1007.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1124.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_768.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1692.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_786.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_76.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1687.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2702.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2374.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1015.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_988.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2070.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_170.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2036.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1327.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/sad_572.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_750.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_806.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/sad_501.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/fear_211.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1328.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1198.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1425.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2298.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_22.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2372.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2046.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2310.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2238.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2225.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1271.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2410.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1486.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1315.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1718.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2284.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_688.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1964.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/fear_316.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2316.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1600.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_377.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2234.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2595.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1580.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1141.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2405.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2640.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1245.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_917.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_187.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1372.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2441.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2594.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1233.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/sad_410.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1446.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_21.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2431.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_776.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2222.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2737.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_718.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/sad_420.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2329.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1103.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2758.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2469.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1316.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_673.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2452.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2290.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2565.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2121.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/sad_587.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_168.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2243.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/sad_438.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2292.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2278.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2735.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2340.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1055.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_111.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/sad_520.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_127.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_739.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2582.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1731.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1657.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1937.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2106.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_113.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1834.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1012.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1031.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2042.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1765.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_791.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1436.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1272.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2447.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_972.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_117.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1180.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_304.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2474.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/sad_470.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2585.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/sad_579.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2630.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2734.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1825.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1369.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1013.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_56.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1421.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/sad_573.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2162.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2214.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2518.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2348.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2076.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_20.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2020.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_191.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1341.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_803.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1040.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_126.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2653.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2476.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/sad_551.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2072.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2219.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1354.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/sad_425.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2008.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/sad_543.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_2597.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1608.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2094.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1228.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2358.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/sad_591.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2643.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_653.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/fear_329.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/sad_1812.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2212.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/fear_233.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1764.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1479.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_1250.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/surprise_134.wav	surprise	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1634.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2142.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/angry_1164.wav	angry	train	tess	none	en
../Datasets/custom_db/tess/train/fear_2019.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2779.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1492.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/sad_517.wav	sad	train	tess	none	en
../Datasets/custom_db/tess/train/fear_365.wav	fear	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2661.wav	happy	train	tess	none	en
../Datasets/custom_db/tess/train/neutral_1515.wav	neutral	train	tess	none	en
../Datasets/custom_db/tess/train/disgust_843.wav	disgust	train	tess	none	en
../Datasets/custom_db/tess/train/happy_2651.wav	happy	train	tess	none	en
